Step,Pop_Mean_DA,Pop_Mean_5HT,Pop_Mean_NA,NPC2_DA,NPC2_5HT,NPC2_NA,Distance_NPC2_to_Mean,Divergence_2_9,Divergence_2_6
823,0.4524545454545455,0.442,0.6724545454545455,0.381,0.423,0.784,0.13382503687975494,0.12599206324209478,0.2706381347851778
824,0.4550909090909091,0.4440909090909091,0.6631818181818181,0.394,0.431,0.754,0.11023344874919097,0.06914477565225012,0.23749526311065663
825,0.45909090909090905,0.45172727272727276,0.6326363636363637,0.404,0.438,0.729,0.11184541427441208,0.0716658914686757,0.21113265971895492
826,0.46318181818181814,0.45709090909090905,0.6133636363636363,0.405,0.438,0.723,0.12557754181486613,0.06344288770224762,0.20594659501919424
827,0.4720909090909091,0.4686363636363637,0.5619999999999999,0.406,0.454,0.605,0.0801949587253381,0.15360338537935941,0.13068282213053098
828,0.48354545454545456,0.47627272727272724,0.5390000000000001,0.411,0.466,0.514,0.07741687090567828,0.2272729636362407,0.12727136362905836
829,0.49636363636363645,0.4804545454545455,0.5368181818181817,0.42,0.468,0.514,0.08066715615815796,0.22990650273535107,0.1212023102090055
830,0.5275454545454547,0.5032727272727273,0.5041818181818182,0.441,0.507,0.358,0.1699209587761468,0.4352953020651613,0.23245644753372618
831,0.5325454545454544,0.5099090909090909,0.5103636363636362,0.451,0.538,0.28,0.24598000993832023,0.5557661378673586,0.30991934434623464
832,0.5264545454545453,0.506,0.5157272727272727,0.468,0.549,0.197,0.3268837840341163,0.6706742875643884,0.39244490059115306
833,0.5215454545454544,0.5017272727272727,0.5220000000000001,0.496,0.539,0.175,0.349929745015026,0.6941822527261842,0.41173413752080357
834,0.5227272727272727,0.5006363636363637,0.516,0.519,0.526,0.172,0.3449539195480612,0.6777123283517866,0.41318397839219273
835,0.5231818181818182,0.5002727272727273,0.5128181818181817,0.539,0.514,0.17,0.34345736078541955,0.6624605648640528,0.4160048076645268
836,0.5050909090909091,0.4944545454545455,0.48454545454545445,0.557,0.504,0.172,0.3169705515951164,0.6502807086174401,0.281430275556842
837,0.5002727272727273,0.4904545454545455,0.4772727272727273,0.573,0.496,0.099,0.38524052806371495,0.7118749890254609,0.3416167443202982
838,0.49581818181818177,0.48690909090909096,0.48599999999999993,0.578,0.494,0.112,0.38298842310362974,0.6880966501880387,0.3377780336256341
839,0.4945454545454545,0.48681818181818187,0.49545454545454537,0.579,0.491,0.188,0.3188704366539814,0.6039354270118619,0.23842399208133394
840,0.4955454545454545,0.4926363636363637,0.48736363636363633,0.565,0.493,0.245,0.2521194128723677,0.5354922968633629,0.13770257804413102
841,0.4962727272727273,0.49754545454545446,0.48081818181818187,0.553,0.495,0.291,0.198129767977146,0.4776672481969012,0.17750492950901392
842,0.48754545454545456,0.49518181818181817,0.493090909090909,0.543,0.497,0.329,0.17321760546484638,0.4290104893822527,0.19140010449317943
843,0.48245454545454547,0.49018181818181805,0.5032727272727272,0.536,0.499,0.36,0.15320558218688746,0.3886515148561755,0.1731964202863327
844,0.480909090909091,0.48636363636363633,0.5043636363636363,0.533,0.5,0.371,0.14382375578211243,0.36875330506993426,0.1684873882520588
845,0.4824545454545454,0.48700000000000004,0.4960909090909091,0.533,0.5,0.375,0.13185920991599118,0.35607864299898695,0.19148106956041375
846,0.4835454545454546,0.4863636363636364,0.4862727272727272,0.533,0.5,0.379,0.11890811787202649,0.3443689881507915,0.2089042843026442
847,0.4851818181818182,0.48572727272727273,0.4852727272727273,0.533,0.5,0.382,0.1146976261940301,0.33378136556734256,0.22142718893577637
848,0.4866363636363637,0.4852727272727273,0.4862727272727273,0.532,0.5,0.386,0.11103770486112564,0.3214685054558223,0.24306583470327542
849,0.4815454545454546,0.4824545454545454,0.5031818181818182,0.532,0.5,0.389,0.12605947697629552,0.31278107359621365,0.3037252047492931
850,0.47845454545454535,0.48063636363636364,0.5231818181818182,0.53,0.5,0.42,0.11695457195350023,0.2766116411143971,0.3171198511604091
851,0.4774545454545455,0.47972727272727284,0.5409090909090909,0.521,0.499,0.495,0.06614596931180568,0.18561519334364848,0.37414168439242373
852,0.4793636363636363,0.48081818181818187,0.5396363636363636,0.515,0.499,0.495,0.059941086779416314,0.16483628241379386,0.35855404055734746
853,0.483,0.4804545454545454,0.5500909090909091,0.512,0.499,0.495,0.0649610818010317,0.1608539710420604,0.22161678636782006
854,0.48763636363636365,0.4783636363636364,0.565,0.511,0.499,0.496,0.07571472121235379,0.1564672489692332,0.05716642371182578
855,0.4959090909090909,0.4796363636363637,0.5715454545454546,0.51,0.5,0.497,0.07855097834112006,0.15352524222420236,0.13566502865514016
856,0.5014545454545454,0.47981818181818175,0.5772727272727273,0.509,0.5,0.498,0.08214867593989382,0.1512547519914664,0.2497698941025519
857,0.49945454545454543,0.48118181818181827,0.5704545454545455,0.507,0.499,0.501,0.0720996211633656,0.14867750334196497,0.2642139284746358
858,0.4939090909090909,0.486,0.5543636363636364,0.499,0.493,0.43,0.12466447531257126,0.2168363438171747,0.28065281042597806
859,0.48763636363636365,0.49127272727272725,0.5417272727272727,0.5,0.495,0.336,0.2061321488994799,0.3104883250623121,0.33487609648943295
860,0.48372727272727273,0.4955454545454545,0.5305454545454545,0.5,0.497,0.273,0.2580631289285563,0.3734702130023223,0.3709784360309909
861,0.492090909090909,0.49927272727272737,0.5247272727272727,0.5,0.499,0.231,0.2938338626553706,0.4278819930775307,0.39524422829435474
862,0.48727272727272725,0.4971818181818182,0.5154545454545455,0.5,0.5,0.203,0.312726347778759,0.46754999732648916,0.41459498308590276
863,0.484090909090909,0.4991818181818182,0.49572727272727274,0.497,0.51,0.115,0.38109963773834465,0.5666445093707342,0.5004098320377008
864,0.47409090909090906,0.48563636363636353,0.5229090909090909,0.411,0.459,0.296,0.23701834151574858,0.4115458662166344,0.3375885069133723
865,0.46309090909090905,0.47463636363636363,0.5561818181818182,0.335,0.433,0.501,0.14555377297221211,0.28063855757896133,0.18258970398135818
866,0.4569090909090909,0.4768181818181818,0.5632727272727273,0.301,0.42,0.623,0.17636126989977463,0.2530039525382954,0.1672184200379851
867,0.4528181818181818,0.48145454545454547,0.549090909090909,0.309,0.425,0.619,0.16958203358758997,0.2508246399379455,0.15816447135814038
868,0.45045454545454544,0.49063636363636365,0.5416363636363637,0.315,0.43,0.616,0.16599594239788507,0.24884131489766728,0.15226949793047853
869,0.44372727272727275,0.48927272727272725,0.5539999999999999,0.321,0.434,0.613,0.14696277709420055,0.24191527442474567,0.14646842663181714
870,0.4356363636363636,0.48327272727272735,0.5745454545454545,0.326,0.438,0.611,0.12409144189029808,0.23420930809854676,0.1418238343861849
871,0.4273636363636364,0.48145454545454547,0.5880909090909092,0.331,0.442,0.609,0.1062064106016796,0.22221161085775876,0.13716048993788263
872,0.41763636363636364,0.48309090909090907,0.5908181818181818,0.334,0.446,0.607,0.09291193733408828,0.1964942747257538,0.13468110483657314
873,0.41154545454545466,0.4789090909090909,0.5844545454545454,0.33,0.376,0.617,0.13527434627574658,0.2286153975566826,0.14771255870778222
874,0.40672727272727277,0.4889090909090909,0.5715454545454546,0.333,0.387,0.615,0.13307693667341522,0.2070410587299051,0.14116656828017035
875,0.40236363636363637,0.49800000000000005,0.5638181818181818,0.334,0.398,0.622,0.13438270254687418,0.1874593289223025,0.13729166034395535
876,0.3970909090909091,0.5053636363636363,0.5656363636363637,0.308,0.423,0.733,0.20671609868257823,0.1967409464244797,0.19585198492739359
877,0.39245454545454544,0.5109090909090909,0.5489999999999999,0.287,0.442,0.82,0.29884799475141566,0.24841497539399668,0.27000185184550124
878,0.38927272727272727,0.5130909090909092,0.5515454545454544,0.27,0.456,0.889,0.36243747822187866,0.30380256746775525,0.3364832833886403
879,0.3895454545454546,0.5157272727272727,0.5507272727272727,0.257,0.467,0.939,0.41315657488644764,0.34627445761996356,0.3864725087247475
880,0.3903636363636364,0.5192727272727272,0.5454545454545454,0.267,0.48,0.906,0.38308479306504195,0.30916338722429604,0.3551492643945641
881,0.3913636363636364,0.523,0.5419999999999999,0.276,0.493,0.875,0.3536916292408422,0.2733276422171749,0.3279405433916337
882,0.39909090909090905,0.524,0.5551818181818182,0.284,0.506,0.848,0.31513870749033296,0.242800329489068,0.3057351795263345
883,0.40072727272727277,0.5221818181818182,0.5840000000000001,0.286,0.508,0.838,0.2790689360612896,0.23257256931977163,0.29745251721913535
884,0.39527272727272733,0.5202727272727272,0.6002727272727273,0.287,0.509,0.834,0.25783424106927416,0.22839439572809134,0.29459463674683556
885,0.38800000000000007,0.5182727272727273,0.612909090909091,0.288,0.509,0.832,0.2410120534690233,0.22682372009999302,0.29323369519889764
886,0.38245454545454544,0.5156363636363636,0.6195454545454546,0.288,0.509,0.83,0.23077438805425987,0.22399553566979852,0.29174303762043746
887,0.38181818181818183,0.5167272727272727,0.6210909090909091,0.289,0.509,0.829,0.22781816367989474,0.2229753349588245,0.2911271200008683
888,0.39654545454545453,0.5239090909090909,0.6202727272727274,0.289,0.509,0.827,0.23350475599948728,0.22048582720891602,0.28963943101725637
889,0.39981818181818185,0.5274545454545456,0.6157272727272728,0.29,0.509,0.825,0.23705627535661314,0.2185337502538223,0.2880208325798674
890,0.4002727272727272,0.5305454545454545,0.6113636363636364,0.29,0.509,0.824,0.24049637030988918,0.21700230413523258,0.2880208325798674
891,0.4004545454545454,0.5332727272727272,0.6078181818181818,0.291,0.509,0.822,0.24175052026745827,0.2141261310536385,0.28591782036102614
892,0.40036363636363637,0.536,0.6044545454545455,0.292,0.509,0.821,0.2436464889347842,0.21312437683193347,0.28529984227124977
893,0.4010909090909091,0.5381818181818182,0.6040909090909091,0.292,0.509,0.82,0.24365783487478448,0.2116152168441579,0.2845575512967456
894,0.4020909090909091,0.5413636363636364,0.6020909090909091,0.293,0.509,0.819,0.24494445313982294,0.20963062753328765,0.2836811590500857
895,0.4030909090909091,0.5440909090909091,0.6002727272727273,0.294,0.509,0.819,0.24692877147432243,0.2099404677521701,0.2830653634763533
896,0.40399999999999997,0.5464545454545455,0.5982727272727273,0.295,0.509,0.818,0.24812077171283317,0.20803365112404285,0.2824517657937369
897,0.4035454545454545,0.5428181818181818,0.5980000000000001,0.295,0.509,0.817,0.24675247744240963,0.19457903278616628,0.2824517657937369
898,0.40354545454545454,0.5429090909090909,0.5987272727272728,0.296,0.509,0.816,0.24479233904719794,0.19362076334938869,0.28170552000271487
899,0.40363636363636357,0.5484545454545455,0.6004545454545455,0.297,0.509,0.816,0.2436961595549223,0.19266810841444407,0.2815830250565541
900,0.4032727272727273,0.5503636363636364,0.6018181818181818,0.298,0.509,0.815,0.24132920487161708,0.19172115167607348,0.28022312538404104
901,0.40290909090909094,0.5502727272727272,0.604,0.298,0.508,0.814,0.2385223277314857,0.19113084523435764,0.2799678552977109
902,0.40036363636363637,0.5480909090909092,0.6169090909090909,0.299,0.508,0.814,0.22522587376870368,0.19115177216023913,0.2793581930067561
903,0.3973636363636363,0.5451818181818182,0.6327272727272727,0.3,0.508,0.813,0.20823165342378494,0.19025771994849502,0.27875078475225856
904,0.39472727272727276,0.543,0.6456363636363637,0.301,0.508,0.812,0.1941305260823882,0.18900000000000003,0.2771371501621535
905,0.39272727272727265,0.5412727272727273,0.6559090909090909,0.301,0.508,0.812,0.184079707852265,0.18911901014969384,0.27789206537790895
906,0.3922727272727272,0.540909090909091,0.6597272727272728,0.302,0.508,0.811,0.17920829101982955,0.18794148025382798,0.2765320957863662
907,0.39245454545454544,0.541,0.6632727272727272,0.303,0.508,0.81,0.17498573731725348,0.18713364208500835,0.27592933878078285
908,0.3926363636363636,0.541090909090909,0.6667272727272727,0.303,0.508,0.81,0.17221138269748176,0.18728320800328044,0.27592933878078285
909,0.39399999999999996,0.5424545454545455,0.6682727272727272,0.304,0.508,0.809,0.17056166331193995,0.18617464918726181,0.2750763530367524
910,0.3946363636363637,0.5426363636363637,0.6712727272727274,0.305,0.508,0.808,0.16711882742330036,0.18533483212823218,0.27371700714424013
911,0.3952727272727273,0.5427272727272728,0.6741818181818181,0.307,0.508,0.807,0.16321374719283702,0.18450203250912986,0.27252339349127447
912,0.3959999999999999,0.5427272727272726,0.6770909090909091,0.31,0.508,0.805,0.15799594617668028,0.18218946182477186,0.2692173842826648
913,0.3969090909090909,0.5426363636363636,0.6797272727272727,0.313,0.508,0.803,0.15309009932845655,0.1802276338412065,0.26668708255181767
914,0.3979090909090909,0.5423636363636364,0.6825454545454545,0.316,0.507,0.801,0.14829418494754346,0.1783647947325929,0.26313874667178916
915,0.3989090909090909,0.5424545454545454,0.6853636363636363,0.319,0.507,0.799,0.14337262899103745,0.17641145087550297,0.26037088930984587
916,0.39990909090909094,0.5422727272727274,0.6882727272727271,0.322,0.507,0.798,0.13911889201579533,0.17539384253730234,0.2578740002404275
917,0.4009090909090908,0.5420909090909091,0.6913636363636363,0.325,0.507,0.796,0.13394898498500243,0.1730924608410199,0.2553918557824427
918,0.4017272727272727,0.5419090909090909,0.6955454545454546,0.328,0.507,0.794,0.12785794027967906,0.17022631993907406,0.2521388506359145
919,0.4029090909090909,0.5415454545454544,0.7001818181818181,0.331,0.507,0.792,0.12163422338108903,0.1682973558912914,0.25023788681972203
920,0.40363636363636357,0.5414545454545453,0.7050909090909091,0.333,0.507,0.791,0.11643445998103122,0.16700299398513788,0.24807458555845663
921,0.4047272727272727,0.541090909090909,0.7100000000000001,0.336,0.507,0.789,0.11012097029709433,0.16507876907706817,0.244842806714839
922,0.4058181818181818,0.5406363636363637,0.715,0.339,0.507,0.788,0.10452308060981218,0.1640883908142194,0.2432138976292268
923,0.40709090909090906,0.5403636363636365,0.7197272727272728,0.342,0.507,0.786,0.09870173786641874,0.1618054387219416,0.24000833318866244
924,0.40818181818181815,0.54,0.7248181818181819,0.344,0.507,0.785,0.09396891520494094,0.16087883639559306,0.23894769302087857
925,0.4094545454545455,0.5397272727272727,0.7300000000000001,0.347,0.507,0.783,0.08820796238491839,0.15897484077677196,0.2357647132206175
926,0.4104545454545454,0.5392727272727272,0.7347272727272727,0.349,0.507,0.782,0.08398155051227789,0.15767371372552877,0.23444828854141805
927,0.41181818181818175,0.5390909090909091,0.739909090909091,0.352,0.507,0.78,0.07883731549240865,0.15577547945681308,0.2312855378098683
928,0.4128181818181817,0.5386363636363636,0.7451818181818183,0.354,0.506,0.779,0.07528864565981536,0.15431461369552787,0.2291746059230822
929,0.4154545454545454,0.5405454545454546,0.747909090909091,0.357,0.506,0.778,0.07426833190510566,0.15292808767522073,0.25259849564080944
930,0.41690909090909084,0.5406363636363636,0.7520000000000002,0.359,0.506,0.778,0.07231279621109772,0.15108606818631556,0.25782552239838474
931,0.41854545454545455,0.5406363636363637,0.7550909090909091,0.361,0.506,0.779,0.07129377008471754,0.15108606818631556,0.26410225292488515
932,0.41999999999999993,0.5404545454545455,0.7584545454545455,0.364,0.506,0.78,0.06919047849270579,0.14972307771349078,0.271189970316013
933,0.42190909090909084,0.5406363636363637,0.7615454545454546,0.366,0.506,0.781,0.06858559229950832,0.14880188170853217,0.2814551474036316
934,0.4224545454545454,0.5400000000000001,0.7670000000000001,0.368,0.506,0.782,0.06592645539281754,0.14788170948430368,0.2642820463065927
935,0.4219090909090909,0.5385454545454545,0.7719999999999999,0.37,0.506,0.784,0.06243204570233555,0.14747542168103808,0.2257188516717202
936,0.42145454545454547,0.536909090909091,0.7755454545454546,0.373,0.506,0.786,0.05841671333355053,0.14654350889752843,0.18709890432602752
937,0.42118181818181816,0.5362727272727272,0.7699999999999999,0.375,0.506,0.788,0.05807924196395333,0.14561936684383706,0.23717082451262853
938,0.42136363636363633,0.5358181818181819,0.7600909090909092,0.377,0.506,0.791,0.06174648248421566,0.14430869689661815,0.34002941049268076
939,0.4225454545454546,0.5360909090909091,0.7516363636363637,0.379,0.506,0.794,0.06779636500165788,0.14431216164966834,0.4368844240757503
940,0.4243636363636364,0.5363636363636364,0.7451818181818181,0.381,0.505,0.797,0.07449299706395406,0.1437845610627233,0.5114938904815971
941,0.42572727272727273,0.5367272727272727,0.7410909090909091,0.383,0.505,0.8,0.07938841641673566,0.14156270695349113,0.5630417391277489
942,0.42772727272727273,0.5371818181818182,0.7354545454545455,0.385,0.505,0.804,0.0869469297620182,0.14156270695349113,0.6319818035355133
943,0.42945454545454537,0.5372727272727272,0.7306363636363638,0.386,0.505,0.808,0.09441905886888477,0.14064494303031305,0.6953459570602248
944,0.4306363636363637,0.5372727272727272,0.7327272727272728,0.388,0.505,0.812,0.09562193116125749,0.139746198517169,0.6815900527443164
945,0.43263636363636365,0.5376363636363636,0.7359090909090908,0.39,0.505,0.817,0.09725598836435354,0.13934848402476435,0.6601378643889471
946,0.4343636363636364,0.537909090909091,0.7388181818181819,0.392,0.505,0.821,0.09814039530225373,0.13753908535394588,0.6396194180917274
947,0.4358181818181819,0.5379090909090909,0.7412727272727273,0.393,0.505,0.826,0.10047445298422544,0.13662357044082843,0.6260031948800262
948,0.43736363636363634,0.5379090909090909,0.7434545454545455,0.395,0.505,0.831,0.10267371894493477,0.1353070582046628,0.6160365248911788
949,0.4388181818181819,0.538,0.746,0.397,0.505,0.837,0.10544553253020497,0.13534031180694095,0.603445109351298
950,0.4411818181818182,0.5397272727272727,0.7474545454545456,0.398,0.505,0.843,0.1104517395827674,0.1344247001112519,0.5931837826508746
951,0.44190909090909086,0.5364545454545455,0.758818181818182,0.4,0.505,0.849,0.10430014698530868,0.13446560898608984,0.5905463571981457
952,0.4445454545454545,0.5332727272727272,0.769,0.401,0.504,0.855,0.10074273757226228,0.1335102992281869,0.5831252009645955
953,0.44700000000000006,0.5307272727272726,0.7782727272727272,0.402,0.504,0.863,0.09958944648525601,0.1335102992281869,0.5727145886041318
954,0.4541818181818181,0.5305454545454545,0.7809090909090909,0.402,0.504,0.871,0.10744289276918953,0.13439121995130487,0.562916512459885
955,0.4592727272727272,0.5277272727272727,0.7768181818181816,0.403,0.504,0.879,0.11904086387760844,0.13399253710561645,0.5658003181335267
956,0.46154545454545454,0.5192727272727272,0.7718181818181818,0.395,0.424,0.9,0.1730195613075045,0.1902892535063397,0.5916764318442977
957,0.4640909090909091,0.5111818181818182,0.765909090909091,0.396,0.424,0.908,0.1800746172246245,0.1895758423428471,0.5722420816402792
958,0.47,0.5125454545454545,0.7574545454545454,0.425,0.441,0.882,0.15051685059836192,0.15537374295549428,0.536034513814176
959,0.47427272727272735,0.5116363636363637,0.7506363636363638,0.443,0.437,0.845,0.12431036206086143,0.1367735354518556,0.49297565862829373
960,0.4760909090909091,0.5125454545454544,0.7372727272727272,0.434,0.451,0.714,0.07810958608273706,0.1381701849170074,0.366781951573411
961,0.4787272727272727,0.5123636363636364,0.7213636363636363,0.436,0.454,0.54,0.1952554800238365,0.28831926747964665,0.2062498484847929
962,0.5099090909090909,0.5362727272727272,0.6813636363636363,0.446,0.462,0.409,0.2894525182660853,0.4214712327075242,0.11532129031536201
963,0.5128181818181818,0.5348181818181817,0.674090909090909,0.454,0.469,0.322,0.3629870794321895,0.5153134968152882,0.11852847759083049
964,0.5146363636363636,0.5284545454545454,0.6729999999999999,0.461,0.475,0.264,0.4159510162674016,0.581876275508806,0.15406492138056604
965,0.5137272727272727,0.5279090909090909,0.6666363636363637,0.467,0.517,0.171,0.49795366374761163,0.6804571992418038,0.24344403874402018
966,0.5098181818181818,0.5304545454545454,0.6620909090909092,0.47,0.564,0.128,0.5366226647258954,0.7334452944835081,0.3004363493321006
967,0.5074545454545455,0.5328181818181817,0.6649090909090909,0.47,0.611,0.15,0.5221557349778396,0.7235841347072225,0.30844934754348247
968,0.5066363636363638,0.5306363636363637,0.6818181818181818,0.477,0.606,0.322,0.36881854034535644,0.5640602804665473,0.2004619664674574
969,0.505,0.5293636363636365,0.6942727272727273,0.482,0.603,0.457,0.24949881995116682,0.44201923035089774,0.19393039988614472
970,0.5011818181818182,0.5259090909090909,0.703,0.486,0.568,0.561,0.14888294808810354,0.34961407294329555,0.22289459392277777
971,0.4981818181818182,0.5225454545454545,0.7091818181818182,0.489,0.529,0.64,0.07008631042572377,0.28553458634638296,0.26719468557589243
972,0.49545454545454554,0.5227272727272728,0.7079090909090909,0.489,0.529,0.634,0.07445510045303194,0.30170183957012925,0.26031519356349525
973,0.4916363636363636,0.5250909090909092,0.7083636363636363,0.489,0.529,0.629,0.07950357339024562,0.318183909084039,0.2538030732674449
974,0.4821818181818182,0.5250909090909092,0.7135454545454545,0.484,0.528,0.623,0.09061041846214091,0.33543404716873926,0.2483163305141247
975,0.47209090909090906,0.5247272727272726,0.7166363636363636,0.44,0.526,0.613,0.10849858132141788,0.35159209319892276,0.25545841148805415
976,0.47045454545454546,0.5257272727272727,0.7184545454545455,0.399,0.524,0.604,0.1349391659689532,0.37364287762514625,0.2711235880553368
977,0.4702727272727273,0.5297272727272727,0.7180909090909091,0.361,0.522,0.596,0.16403179494252368,0.3986840854611581,0.2780665387996189
978,0.4648181818181818,0.5278181818181819,0.7111818181818181,0.326,0.52,0.588,0.18575621631812603,0.4242452121120521,0.2915407347181521
979,0.4784545454545455,0.5340909090909091,0.7135454545454546,0.296,0.526,0.536,0.2547106444510992,0.48171568378038093,0.297169985025406
980,0.4786363636363636,0.5397272727272727,0.7013636363636363,0.272,0.539,0.456,0.32078408587719254,0.5646954931642363,0.3229040105046699
981,0.4823636363636364,0.5379999999999999,0.6969090909090909,0.249,0.552,0.394,0.38263364218561785,0.6307630299882833,0.37033633362120977
982,0.47954545454545455,0.5342727272727273,0.7018181818181818,0.225,0.555,0.373,0.4163464962728492,0.6581375236225329,0.40887528660949907
983,0.4835454545454546,0.5249090909090909,0.7247272727272728,0.198,0.548,0.39,0.44058114326608777,0.6512203928010855,0.4492182097822839
984,0.48872727272727273,0.5208181818181818,0.7407272727272727,0.17,0.538,0.414,0.4567636150132801,0.639991406192302,0.4614693922677862
985,0.49509090909090897,0.5187272727272727,0.7484545454545455,0.142,0.529,0.437,0.4709380563222322,0.631375482577523,0.47529043752215333
986,0.5093636363636364,0.5198181818181817,0.7452727272727273,0.119,0.521,0.458,0.48467595888796355,0.6245686511505361,0.4909103787861894
987,0.5145454545454545,0.5207272727272728,0.7374545454545455,0.134,0.516,0.44,0.4830283601344903,0.6338091195304782,0.4744196454616946
988,0.5191818181818181,0.518909090909091,0.7281818181818182,0.178,0.503,0.365,0.498557083280597,0.6847225715572695,0.4450763979363543
989,0.5235454545454545,0.512,0.7161818181818181,0.228,0.501,0.292,0.5171057247589823,0.7378156951434416,0.4241367703937022
990,0.5282727272727273,0.5145454545454545,0.6800909090909091,0.269,0.5,0.244,0.5075521631784338,0.7747134954291167,0.41316098557342024
991,0.528909090909091,0.515909090909091,0.6399999999999999,0.305,0.5,0.211,0.48417907861171494,0.8004985946271237,0.4051135643248693
992,0.5271818181818182,0.518090909090909,0.6037272727272727,0.335,0.5,0.18,0.4656242410831909,0.7818145560169624,0.4054799625135624
993,0.5289999999999999,0.5150909090909092,0.5614545454545454,0.356,0.5,0.101,0.4921129179029363,0.8010330829622457,0.394336151018392
994,0.527,0.519,0.5406363636363637,0.36,0.5,0.117,0.45576064836166075,0.7495872197416389,0.33987203474248956
995,0.5272727272727272,0.5282727272727272,0.522,0.364,0.5,0.133,0.42282186624926626,0.7062860610262671,0.3054783134692216
996,0.5303636363636364,0.5327272727272727,0.5079090909090909,0.368,0.5,0.148,0.39619134078421836,0.6706519216404289,0.28942356503919997
997,0.5325454545454545,0.5323636363636364,0.5062727272727273,0.383,0.5,0.152,0.38590207724647,0.6538822523971728,0.2748836117341302
998,0.5218181818181818,0.5258181818181819,0.5018181818181818,0.415,0.5,0.139,0.37909594502868277,0.6618723441873063,0.06609841147864298
999,0.5261818181818181,0.5221818181818182,0.49554545454545457,0.442,0.5,0.129,0.3767415318466784,0.6771011741239267,0.09695875411740809
1000,0.532181818181818,0.5164545454545455,0.4768181818181818,0.463,0.5,0.121,0.3628545914625506,0.5576755329042149,0.1472854371619951
1001,0.5345454545454544,0.5169999999999999,0.466,0.481,0.5,0.114,0.3564549280098107,0.4007043798113517,0.1708391055935379
1002,0.5331818181818182,0.5183636363636364,0.4683636363636365,0.49,0.5,0.117,0.3544831413772187,0.2701962249921342,0.18804520733057783
1003,0.5467272727272727,0.5246363636363637,0.48309090909090907,0.49,0.5,0.136,0.3525578435630829,0.15944277970482074,0.18755265927200288
1004,0.5549090909090908,0.5251818181818181,0.4981818181818182,0.49,0.5,0.154,0.35115301225609463,0.08101234473831749,0.18621224449536075
1005,0.5624545454545454,0.5230909090909092,0.5007272727272727,0.49,0.5,0.17,0.3393573045704029,0.06020797289396152,0.18491619723539632
1006,0.5871818181818182,0.5268181818181819,0.5029090909090909,0.685,0.658,0.218,0.32855784300233515,0.24350359340264371,0.2936869081181523
1007,0.6018181818181818,0.5302727272727273,0.5053636363636363,0.798,0.74,0.271,0.3706739116262845,0.3787677388585253,0.40623884600072413
1008,0.5966363636363636,0.5287272727272727,0.4973636363636364,0.736,0.686,0.322,0.27369570483106825,0.31688799283027436,0.31604588274489515
1009,0.5893636363636363,0.5308181818181819,0.4934545454545454,0.712,0.646,0.361,0.2141278485792777,0.289062277026941,0.26828902325663645
1010,0.5839090909090909,0.5336363636363637,0.4926363636363637,0.698,0.623,0.399,0.17254090424117877,0.2772345577304532,0.2413897263762482
1011,0.5941818181818183,0.5489090909090909,0.4799999999999999,0.693,0.612,0.451,0.12077456631165588,0.3080016233723452,0.2352573059439387
1012,0.6100000000000001,0.5676363636363637,0.46681818181818185,0.689,0.602,0.497,0.09128418073736834,0.33922558865745955,0.2663249894395942
1013,0.5996363636363635,0.5696363636363636,0.4610000000000001,0.686,0.593,0.538,0.1180404049047726,0.367699605656574,0.37556623916427856
1014,0.5907272727272728,0.5687272727272727,0.4640909090909091,0.684,0.585,0.575,0.14582671138054956,0.380728249542899,0.44177596131976216
1015,0.5821818181818181,0.5667272727272729,0.47127272727272723,0.683,0.577,0.608,0.1701886653634191,0.38949197681081954,0.47612393344590437
1016,0.5732727272727273,0.5629090909090909,0.4808181818181818,0.683,0.569,0.638,0.1917897221455341,0.39674803087097993,0.47888516368749623
1017,0.5619090909090909,0.559909090909091,0.4885454545454546,0.684,0.562,0.665,0.21458510804583183,0.4030992433632195,0.49925644712912826
1018,0.5525454545454546,0.5578181818181819,0.4944545454545455,0.685,0.557,0.68,0.22797366456575024,0.3993068995146466,0.513615615027425
1019,0.5448181818181819,0.5607272727272726,0.4886363636363637,0.685,0.556,0.678,0.23565202318897635,0.3824800648399862,0.5158643232478866
1020,0.5348181818181819,0.5586363636363637,0.500090909090909,0.686,0.555,0.676,0.231976665968194,0.3678505131164017,0.5219300719445087
1021,0.5249999999999999,0.5528181818181819,0.5196363636363638,0.686,0.554,0.674,0.22304826591036264,0.34646067597925173,0.5307136704476342
1022,0.5144545454545455,0.5428181818181819,0.5402727272727272,0.678,0.535,0.707,0.23367974482290044,0.3469149751740331,0.559822293232415
1023,0.492090909090909,0.5222727272727273,0.5730000000000001,0.653,0.486,0.805,0.28466022953864095,0.4078406551583597,0.6272144768737405
1024,0.47200000000000003,0.5023636363636363,0.5991818181818181,0.624,0.423,0.868,0.3188507513757692,0.4438152768889327,0.6732376994791661
1025,0.4520909090909091,0.4928181818181818,0.5946363636363636,0.597,0.362,0.923,0.3820140298578895,0.4831293822569685,0.7194254652151257
1026,0.4343636363636364,0.4800909090909091,0.6088181818181819,0.577,0.308,0.965,0.4205067191216404,0.5174301885278825,0.759025691264795
1027,0.42172727272727273,0.469,0.6231818181818182,0.569,0.263,0.979,0.4367285595318261,0.5301396042553319,0.7782165508391606
1028,0.4102727272727273,0.45999999999999996,0.6356363636363637,0.562,0.221,0.993,0.4559067162088068,0.5451660297560734,0.7731927314712679
